seed_id,omega,v_f0,d0,t_crash,dv_lead_orig
3876,0.265657642,7.79,15.25,4.85,3.764244769
3877,4.129401195,4.28,9.4,4.85,2.843291871
3878,0.084269798,21.95,14.5,4.85,4.432619254
3879,1.186784847,1.57,2.22,4.9,1.345002285
3880,0.243772347,5.74,5.27,4.85,2.340256301
3881,1.131462231,5.74,5.27,4.85,3.413564455
3882,0.124347904,2.7,4.74,4.95,1.777771799
3883,4.39748667,21.13,14.86,5.2,4.404292814
3884,1.118789554,21.13,14.86,5.0,6.192337624
3885,0.025097703,4.25,4.6,5.0,2.355113882
3886,2.141864678,3.32,9.7,5.0,1.632893982
3887,0.169172066,4.6,2.44,4.9,3.471679709
3888,0.475601359,6.76,13.8,5.1,4.520034849
3889,2.000579488,6.76,13.8,4.95,3.379652192
3890,1.302083297,6.58,14.49,5.05,3.703469333
3891,0.015189977,1.5,8.7,4.95,1.698809205
3892,0.703440145,6.25,4.17,5.2,3.176365981
3893,0.051513217,1.55,3.72,5.1,1.405458673
3894,0.377609613,1.06,6.48,4.9,0.564967297
3895,0.715522736,1.34,3.41,4.9,1.163051734
3896,0.012984184,3.07,15.66,5.05,3.94997549
3897,0.021910118,5.42,2.7,5.05,3.671965401
3898,0.195530635,5.43,3.66,5.0,3.266238992
3899,0.062512466,5.53,5.38,5.1,2.736193848
3900,0.314544025,2.06,3.54,4.9,1.253154986
3901,2.378072094,0.22,1.21,5.1,0.919134237
3902,0.258742407,4.5,2.95,4.9,2.867000353
3903,0.999230957,4.2,10.87,4.85,3.080878123
3904,1.323322486,1.26,2.02,5.05,0.680035242
3905,5.300051099,1.44,2.07,4.85,1.217593755
3906,0.042764119,0.82,5.44,4.85,0.840704966
3907,6.37245924,0.37,1.02,5.1,0.623283894
3908,0.220296293,6.1,2.02,5.05,3.456654517
3909,0.049944512,5.98,3.14,4.85,3.184428585
3910,0.174094044,3.73,5.01,4.85,2.436106731
3911,0.021596083,6.32,16.18,5.2,2.671945225
3912,0.40648013,7.84,16.2,4.85,3.168308079
3913,0.04838242,7.84,16.2,5.05,4.461729183
3914,4.285116969,2.53,2.18,5.15,1.398867754
3915,0.197278838,4.47,17.82,5.2,4.628101364
3916,0.21887998,2.87,14.31,4.9,2.464595815
3917,1.982090877,7.93,2.37,4.9,5.925113334
3918,0.729122693,3.21,9.49,4.9,1.948749807
3919,0.022613162,1.53,4.24,5.05,0.998697399
3920,0.263976188,1.53,4.24,4.95,1.444540464
3921,0.763229036,5.49,5.14,5.1,2.879219354
3922,0.041139783,5.49,5.14,5.05,3.363160432
3923,0.893597173,5.49,5.14,4.9,3.402912638
3924,0.811651663,4.37,10.73,4.95,3.074294387
3925,0.98717905,4.37,10.73,5.2,2.857733848
3926,0.038631408,5.55,1.57,4.9,1.938065565
3927,1.450602274,27.61,19.53,5.15,5.963175351
3928,3.701838618,1.85,1.61,5.1,1.490539703
3929,2.134076308,3.25,2.74,5.05,1.940117446
3930,0.060847579,7.96,2.26,4.9,5.257271368
3931,0.060427836,4.35,9.88,5.0,2.519050843
3932,3.030620034,3.02,21.07,4.9,2.570418208
3933,0.363344399,3.02,21.07,5.0,3.76697283
3934,0.177901889,3.02,21.07,5.0,3.861512363
3935,0.096061877,5.17,12.76,4.85,3.920859152
3936,0.011600425,5.17,12.76,5.05,2.017998404
3937,2.267464278,2.09,1.41,5.1,1.215467799
3938,0.397223237,3.12,9.19,4.95,2.307762695
3939,0.0113615,2.79,4.55,5.15,2.530457758
3940,0.556573412,0.62,4.42,4.85,0.39179481
3941,0.991393159,6.98,3.03,4.85,4.01402021
3942,0.502585881,6.02,4.91,4.95,3.631844735
3943,0.082718768,7.26,6.77,5.0,3.52583222
3944,0.165697374,11.18,10.3,5.2,4.943447745
3945,0.07073151,6.22,16.88,5.1,4.455195909
3946,0.019310663,6.22,16.88,5.15,4.3297023
3947,0.835701605,8.98,5.89,4.95,4.129681985
3948,0.655208653,8.98,5.89,4.9,5.645476966
3949,0.095316107,6.33,12.52,4.9,4.18841429
3950,0.273384585,11.52,5.8,4.85,3.365670281
3951,1.369283181,3.18,3.92,5.05,2.207565774
3952,1.095155941,2.43,2.98,5.15,0.65004069
3953,1.360587863,2.43,2.98,4.85,1.631409798
3954,0.103166625,0.56,1.17,5.15,0.475600323
3955,0.018470097,12.0,17.39,5.05,6.11756386
3956,0.249662627,6.33,5.28,5.2,3.757429715
3957,0.042616558,6.07,4.62,5.2,4.298381555
3958,0.893287545,6.07,4.62,4.9,3.978233089
3959,0.102526596,0.75,4.2,5.0,1.432773719
3960,6.738947736,0.75,4.2,4.9,0.190550126
3961,0.044583914,0.75,4.2,5.2,1.711376521
3962,0.019859737,6.26,12.02,5.1,2.862853253
3963,2.827894269,6.26,12.02,4.95,3.798607151
3964,1.022032142,10.0,3.49,4.95,3.728855754
3965,0.142372205,6.38,6.76,4.95,4.45505344
3966,1.474590611,3.0,1.57,5.15,1.711293912
3967,1.359505223,4.95,7.06,5.15,1.979263174
3968,0.279493475,4.24,4.58,4.9,2.363632542
3969,0.291167153,4.24,4.58,4.9,2.472463664
3970,0.121813736,5.74,7.6,5.0,4.130382089
3971,0.150403436,6.41,9.13,4.95,2.528071092
3972,0.502745156,4.23,3.61,5.2,2.496230475
3973,0.116238808,8.1,4.22,5.0,3.03310762
3974,0.919922785,5.52,2.71,5.0,3.499827036
3975,0.055155864,2.99,5.77,5.2,1.694713601
3976,0.927265237,0.96,6.0,5.0,0.601315476
3977,0.05133485,4.74,7.99,4.9,2.123355835
3978,0.028710196,5.09,9.95,5.2,3.525060691
3979,0.410423629,5.09,9.95,5.1,3.491294945
3980,0.085207656,0.82,4.84,5.2,0.418111483
3981,0.022779072,2.47,2.93,5.15,1.61464817
3982,1.071092855,11.72,16.83,5.1,3.903323808
3983,7.267679412,3.11,2.47,4.9,1.267230181
3984,0.187813377,4.13,4.85,5.05,2.589545408
3985,0.70844998,5.11,11.66,5.1,3.292384282
3986,0.984908535,0.66,5.3,4.9,0.348481128
3987,0.012915486,8.23,19.94,5.2,4.160637047
3988,2.813892858,8.0,15.9,4.95,4.901083281
3989,0.724451156,8.0,15.9,5.2,6.012048503
3990,0.560249733,4.7,11.81,4.9,2.920279731
3991,0.515561654,4.7,11.81,5.15,4.640239963
3992,1.947109029,3.25,9.88,5.15,3.158814381
3993,0.058467676,4.46,6.44,5.0,2.513640788
3994,0.075583099,6.6,3.41,4.85,2.990240385
3995,2.05888328,28.64,6.96,4.85,4.313546598
3996,0.111019742,2.56,7.2,4.95,2.139913913
3997,0.155600985,5.06,1.37,5.15,3.201234955
3998,0.012738663,2.13,5.17,4.95,1.733912646
3999,0.024648848,2.13,5.17,5.2,0.828614038
4000,1.242997602,2.13,5.17,5.05,1.376885361
4001,0.458305672,4.57,3.16,5.05,2.52657311
4002,0.021860406,4.95,11.22,5.2,1.700677053
4003,0.06963612,4.95,11.22,5.15,3.316574197
4004,3.840425903,15.9,6.95,5.0,3.879957883
4005,0.020364046,5.27,7.61,5.05,4.007484893
4006,0.103208551,3.01,6.8,5.1,2.613673369
4007,0.703580382,3.01,6.8,5.05,0.661270978
4008,0.494167212,6.2,7.06,5.05,4.019981431
4009,0.017386976,9.16,6.52,5.15,5.813267435
4010,0.013224046,7.16,4.31,4.9,3.61908052
4011,0.044795545,1.41,7.46,5.0,0.492240083
4012,0.105945188,7.28,17.53,5.1,3.993870896
4013,2.29489665,3.66,3.27,5.2,2.139461648
4014,3.179482823,7.69,29.97,5.2,5.83752912
4015,5.569214948,10.04,3.07,5.1,3.720495234
4016,0.030463273,1.13,3.16,5.05,0.509408254
4017,2.421993883,4.39,5.49,5.2,0.973287001
4018,0.427663551,4.56,9.31,5.0,3.541951402
4019,1.035365275,5.16,4.17,5.05,2.618344573
4020,5.838620562,6.35,8.83,4.95,2.938492012
4021,0.066422127,4.69,6.26,5.0,3.070286901
4022,2.658950207,1.89,6.66,5.2,1.250464236
4023,0.24114424,1.07,4.03,5.15,1.155526313
4024,0.109548917,1.07,4.03,5.1,1.027219818
4025,2.619774817,3.93,1.95,5.05,2.803357448
4026,2.091865798,5.28,10.86,5.1,3.653553964
4027,0.681769765,7.24,14.6,5.1,4.017897048
4028,0.242517482,4.89,10.19,5.0,3.587139735
4029,1.100894316,1.42,2.84,5.05,0.772078446
4030,1.790652152,1.73,4.68,5.1,1.376829611
4031,0.244991508,1.73,4.68,5.1,2.399976334
4032,0.063385547,1.65,1.09,4.85,1.200326872
4033,0.690436041,3.65,2.21,5.15,2.492012534
4034,0.07011084,5.31,2.76,5.2,3.272316846
4035,0.023758702,3.64,16.5,5.15,2.477518642
4036,0.350920118,2.74,2.69,5.0,1.640974721
4037,1.833406544,8.74,4.47,4.9,4.344650676
4038,0.085412378,4.31,6.74,5.1,2.529956994
4039,0.644392754,3.7,5.58,5.0,1.655104748
4040,0.158476014,6.32,19.55,5.2,3.899565115
4041,1.856058876,6.32,19.55,4.85,4.712816325
4042,1.583500914,6.32,19.55,4.95,3.712219311
4043,1.059685189,3.18,4.86,5.0,0.635698245
4044,0.066238943,3.98,6.68,5.2,2.775806169
4045,0.303886529,7.31,9.2,5.0,4.061950068
4046,1.830242594,9.44,2.27,4.85,2.603981539
4047,0.283985012,4.85,7.63,5.0,3.387687378
4048,1.708389989,6.72,6.53,5.05,4.690160234
4049,1.314218631,3.27,4.66,4.85,1.887344522
4050,0.015243242,5.09,21.37,5.15,3.506071134
4051,2.220517451,5.09,21.37,5.2,3.764392891
4052,0.108983176,4.96,6.78,4.9,2.820834369
4053,4.073727561,5.7,13.95,5.0,2.46333037
4054,1.034754115,5.7,13.95,4.9,3.573121418
4055,4.925999536,2.1,7.75,4.9,0.647037022
4056,2.784160778,12.85,5.29,4.95,4.754433616
4057,0.105156915,13.51,37.91,5.2,7.516357798
4058,0.586372278,12.28,4.45,5.05,3.982717996
4059,3.290046026,12.28,4.45,4.85,1.398492653
4060,0.03367478,13.31,12.43,4.85,3.45718624
4061,2.871041648,14.59,12.59,5.05,2.688890489
4062,0.596646936,14.59,12.59,5.1,3.800841554
4063,0.26304429,12.01,7.73,4.9,3.428144483
4064,1.069221471,7.56,8.05,4.95,0.102110458
4065,0.01500516,7.56,8.05,5.15,1.497917602
4066,7.345947021,6.13,7.27,4.9,0.810256655
4067,0.100621853,6.17,8.42,5.15,1.273643707
4068,0.544494518,8.37,16.46,4.9,2.218740455
4069,0.274669485,7.52,4.0,4.85,1.781417189
4070,0.048131903,8.83,13.91,4.85,2.850159381
4071,0.017306149,10.08,10.1,5.15,3.156049907
4072,2.408273586,10.08,10.1,4.95,0.862236839
4073,0.447578056,8.92,19.9,4.9,1.963352887
4074,0.112948801,13.61,4.35,4.95,1.473797478
4075,1.417462198,9.32,6.85,5.15,1.609442762
4076,0.069484888,10.89,6.21,5.1,1.261512446
4077,0.447468521,11.38,20.66,4.95,1.60127836
4078,0.055198839,11.38,20.66,5.05,0.877472031
4079,0.311909244,20.43,19.82,4.9,5.07796706
4080,0.816783005,11.45,4.34,5.15,0.710283585
4081,0.469580816,13.67,6.79,4.85,3.705720069
4082,0.369502878,13.67,6.79,5.0,1.577891107
4083,0.013298413,20.46,24.81,4.95,2.165243975
4084,2.66532523,20.46,24.81,5.05,0.565413203
4085,5.857606546,7.08,15.9,5.15,1.823979815
4086,0.011528139,8.46,9.5,4.85,0.619460642
4087,8.543351009,26.63,8.25,5.05,2.034288594
4088,0.084590655,12.53,9.02,5.15,0.412795983
4089,0.018042253,15.55,18.83,4.9,0.891983937
4090,0.255918368,12.5,9.76,5.1,2.790551808
4091,0.357317144,12.5,9.76,5.2,2.58694202
4092,0.733185566,8.38,12.64,4.85,0.657399691
4093,0.569943617,8.44,29.38,5.2,4.260680852
4094,3.262883106,14.51,17.2,4.9,1.087182392
4095,0.736444725,9.94,19.43,4.95,3.332762448
4096,2.356814595,7.91,13.57,4.85,0.573049125
4097,15.66219419,5.36,7.12,5.15,0.45157439
4098,3.555052404,8.1,7.76,4.85,1.671040136
4099,0.044976111,15.44,14.89,5.15,3.091483416
4100,0.489833952,17.76,9.13,4.9,2.386293468
4101,0.18654265,9.23,22.27,4.95,2.208380354
4102,0.617326301,7.54,5.8,5.1,1.382589775
4103,4.028121539,7.54,5.8,4.9,0.864960689
4104,0.113643443,17.51,15.82,4.95,0.802089076
4105,0.268628286,11.81,12.94,5.0,2.121950004
4106,1.551998829,10.95,8.6,4.95,0.1183776
4107,0.057826676,10.95,8.6,5.05,6.287266871
4108,1.037593248,10.42,12.47,4.9,1.450144613
4109,0.269931903,5.56,3.36,5.2,0.714809295
4110,0.236908314,9.24,3.38,4.95,0.576573747
4111,0.031951144,8.3,4.6,5.1,2.758908576
4112,4.474251033,16.78,21.07,5.0,2.210714172
4113,0.293894212,7.64,8.09,4.95,0.81188912
4114,2.330967637,9.57,7.52,4.95,2.897198611
4115,0.035996887,9.57,7.52,5.1,0.374526358
4116,0.87707703,8.98,3.96,4.95,0.337149231
4117,3.836266262,8.98,3.96,5.0,0.359786529
4118,1.406337407,7.68,11.24,4.95,0.863659805
4119,0.063061749,7.68,11.24,5.2,2.07742413
4120,3.374221036,6.24,3.27,5.0,0.914661379
4121,0.247586157,13.46,18.99,4.85,0.711655481
4122,0.698717408,13.46,18.99,5.1,4.976967967
4123,0.189784541,15.56,29.61,4.85,5.357196214
4124,0.722095498,12.9,5.96,5.05,2.808653612
4125,1.381835116,13.49,20.36,5.05,1.902459106
4126,0.902423361,15.2,15.06,5.15,2.437068815
4127,0.77806229,15.2,15.06,5.1,4.498583721
4128,0.228685404,9.76,20.21,5.2,3.725215505
4129,0.026400531,12.51,22.92,4.85,2.446984078
4130,0.034443167,18.31,20.08,5.15,4.631630837
4131,0.1480939,8.41,13.53,5.1,3.003619815
4132,5.087731354,5.9,3.5,4.9,0.421245706
4133,0.927641898,19.61,7.64,4.85,2.309259314
4134,0.192818027,14.98,8.31,5.05,2.65635371
4135,1.120984596,11.28,7.05,4.9,0.710677581
4136,0.055935107,11.28,7.05,4.9,1.397562704
4137,0.112965622,12.87,20.16,4.9,1.685581613
4138,0.012093921,15.01,22.05,4.95,3.233448451
4139,0.548972825,15.01,22.05,5.2,3.46749079
4140,3.128553857,12.19,16.11,4.85,1.219716779
4141,0.108760018,10.84,18.71,5.2,2.128570107
4142,1.253569153,10.84,18.71,4.85,0.952553022
4143,0.013532125,10.84,18.71,4.95,2.344134523
4144,0.724816352,10.84,18.71,5.05,3.006530936
4145,0.044615678,8.4,9.55,4.85,3.741752963
4146,0.032204392,8.4,9.55,5.2,4.721669926
4147,0.027430879,11.4,10.4,5.15,4.090447165
4148,0.030097432,8.63,9.71,5.0,2.591502546
4149,0.02272319,14.34,8.53,4.9,0.334475846
4150,0.062066759,14.34,8.53,4.95,1.319433068
4151,0.046165565,9.27,15.31,5.2,4.985468593
4152,0.017207443,4.8,6.72,5.15,2.304124349
4153,0.123562851,4.8,6.72,5.2,1.07657276
4154,0.208772337,7.77,19.29,5.05,3.494517709
4155,2.265625231,7.77,19.29,4.85,0.706863612
4156,1.60117298,7.85,9.33,4.9,1.700637458
4157,0.612540898,9.67,8.66,4.85,3.836378485
4158,1.763497951,11.69,11.39,5.05,3.023560976
4159,0.504139992,11.69,11.39,4.95,2.10220291
4160,0.506957649,9.71,8.18,4.85,1.26442547
4161,0.736452967,9.89,13.01,5.15,2.048430525
4162,0.87195773,10.43,5.12,4.85,0.123518967
4163,0.365429679,5.59,3.85,4.95,0.658593089
4164,4.949159689,10.99,10.76,4.9,2.081785105
4165,1.27798122,10.99,10.76,5.2,3.016387289
4166,3.226707196,14.55,19.14,5.2,1.957703554
4167,0.072541159,7.55,27.34,5.15,3.448753949
4168,0.990721219,7.46,2.27,5.2,4.280574555
4169,0.293891068,7.92,5.66,4.9,2.223606511
4170,0.044268339,14.19,17.5,4.85,2.085248874
4171,1.505188423,14.19,17.5,5.05,4.704389883
4172,0.076709639,6.36,11.75,5.2,0.798613093
4173,0.241693176,7.28,3.91,4.9,0.946748588
4174,0.448479418,13.84,15.39,4.95,0.648393537
4175,2.029923218,13.84,15.39,4.9,2.422828598
4176,1.570523567,10.08,13.32,5.05,3.646303893
4177,0.164218583,10.5,3.52,4.85,2.525503241
4178,0.252718179,7.02,4.91,5.1,0.245798243
4179,0.024696751,20.1,7.93,4.85,3.961164121
4180,0.454369793,8.67,2.62,4.95,0.72845474
4181,0.430367122,16.33,27.34,5.2,3.595126281
4182,0.091202398,13.47,9.01,5.2,3.068774425
4183,2.332049086,9.61,10.72,5.15,2.066262542
4184,0.013593773,10.3,10.35,5.2,1.714224716
4185,0.02585306,10.3,10.35,4.95,3.009564079
4186,0.015666014,6.84,9.66,5.15,2.419238085
4187,2.982065893,18.63,10.17,5.1,0.453432159
4188,1.371327439,7.84,30.65,5.1,2.507860662
4189,0.055756322,15.12,18.17,4.9,2.551507127
4190,2.622797459,18.04,17.76,4.9,3.619132395
4191,4.261058731,4.98,13.28,5.15,2.920401883
4192,1.009540007,10.27,12.52,5.0,1.451643711
4193,0.424938556,5.1,2.92,4.9,1.447305505
4194,5.39549793,8.01,4.96,4.85,1.648368262
4195,0.580526569,11.44,4.55,4.85,1.201816862
4196,0.077711703,18.43,10.72,4.9,3.108928467
4197,0.117357397,10.27,10.8,5.2,4.674681017
4198,3.298079885,9.46,16.05,4.85,1.176197822
4199,0.332520784,11.99,8.15,4.95,2.723090609
4200,2.307121607,28.67,32.35,4.95,8.186443863
4201,1.360772677,12.09,5.2,5.1,0.769807329
4202,2.538048777,7.29,15.05,4.85,1.499925828
4203,0.100170424,8.66,12.61,4.9,0.457584642
4204,0.025002246,6.98,7.53,4.85,1.326630714
4205,0.390768659,6.5,3.33,4.9,0.58687786
4206,0.043203427,14.48,17.02,4.9,4.558994845
4207,0.018987064,5.88,6.21,5.15,0.448370336
4208,0.148432315,18.76,17.22,4.9,4.142477828
4209,0.028266311,17.48,12.29,4.9,0.201446018
4210,0.161891785,10.14,21.69,4.9,3.679640249
4211,0.575204853,10.14,21.69,5.0,3.801933163
4212,1.154257907,8.47,13.1,4.85,1.706061204
4213,0.028505194,22.95,10.95,4.9,0.429220043
4214,0.930023335,16.36,5.64,5.2,5.489997416
4215,0.497425555,8.23,3.59,5.0,0.52859306
4216,0.545764151,19.36,15.31,4.9,0.2958024
4217,0.127713208,19.36,15.31,4.85,3.257082773
4218,0.019587762,18.84,22.01,5.2,2.5974756
4219,0.01615056,14.0,13.41,5.15,3.382254201
4220,0.526658941,14.19,17.19,5.15,5.182902083
4221,4.820301951,12.44,10.68,4.85,1.06803627
4222,1.311170693,9.96,22.86,5.2,3.210204049
4223,1.056679423,9.96,22.86,5.2,1.375129054
4224,0.30838536,9.96,22.86,5.15,3.310198638
4225,0.021091395,14.48,15.9,4.95,0.608052735
4226,0.037084273,10.46,6.91,5.15,2.401104076
4227,0.576068154,10.46,6.91,5.2,2.206793513
4228,0.038725861,10.46,6.91,4.85,4.364107073
4229,0.333207724,9.7,7.31,5.2,2.266443523
4230,0.080129178,9.7,7.31,4.9,4.40315253
4231,0.037539469,23.13,39.84,5.05,5.983361621
4232,0.607786031,9.0,5.22,4.85,0.525831201
4233,0.045790809,9.0,5.22,5.05,2.083328033
4234,0.170816715,9.0,5.22,4.95,0.893686754
4235,1.840739122,9.74,3.05,4.85,0.695994818
4236,0.143252538,12.99,30.11,5.15,5.551664402
4237,1.116119656,8.98,3.9,4.85,1.760405677
4238,0.034402548,12.15,17.57,5.2,6.042390821
4239,0.033782365,9.81,8.61,5.05,0.994841807
4240,1.089471775,12.28,16.81,5.1,0.338333945
4241,1.226500389,9.48,7.56,5.1,2.095653584
4242,0.017972283,9.22,11.34,5.0,1.610161953
4243,4.347293011,7.49,6.25,4.85,1.409790055
4244,3.256053189,13.15,16.12,4.85,2.814314775
4245,0.011605215,13.15,16.12,5.2,2.307352832
4246,0.024043176,13.37,14.31,4.95,3.643967907
4247,0.01214042,5.44,21.68,5.0,3.895311385
4248,1.638727824,9.81,3.5,5.2,2.105908123
4249,0.693949805,9.81,3.5,5.15,3.421737029
4250,0.185365152,10.36,21.62,4.85,2.650558886
4251,0.266669989,14.02,6.47,5.2,4.958720717
4252,0.183068105,8.17,28.34,5.1,4.182239162
4253,1.394761827,28.24,16.67,5.05,0.655102685
4254,0.332774527,15.57,24.81,4.85,3.468080897
4255,1.781304659,15.57,24.81,5.2,6.155277468
4256,0.872872935,17.78,19.24,5.2,5.601171072
4257,0.307639897,26.34,15.13,5.2,6.962407549
4258,1.013749453,12.56,12.51,4.85,3.127972661
4259,1.798799232,9.32,9.13,4.9,1.489396115
4260,0.135402457,17.54,13.0,5.2,2.123759652
4261,0.012508407,16.37,21.3,4.95,3.684166263
4262,0.024190338,16.25,23.68,5.05,2.015614032
4263,3.164009286,22.49,34.03,4.85,2.386361579
4264,0.05362933,16.64,5.49,4.95,6.451457945
4265,0.017338759,8.07,7.26,4.85,0.959197355
4266,0.301166555,7.42,3.25,4.9,0.911783588
4267,0.048283538,5.92,4.79,4.85,2.443285939
4268,1.314577919,5.92,4.79,4.9,2.168025798
4269,0.243351972,11.32,13.5,4.85,0.337392806
4270,0.511084484,15.89,10.18,5.05,2.330993141
4271,0.374765352,17.1,41.49,5.2,5.179670765
4272,0.145924265,12.68,4.61,5.15,2.717212242
4273,0.013003954,16.29,7.85,5.2,0.839935181
4274,0.042271111,9.48,11.31,5.2,5.216283186
4275,4.849851293,11.6,11.58,4.95,0.740254103
4276,0.012980105,11.98,22.57,5.2,3.347254217
4277,0.267437996,9.33,3.86,4.9,1.540064814
4278,7.259272283,9.33,3.86,4.85,0.906159455
4279,0.921348224,11.97,11.85,4.9,0.386628467
4280,0.052599798,8.99,16.71,4.95,2.448112642
4281,0.300142509,8.99,16.71,5.2,2.362563953
4282,1.746843891,16.28,25.65,4.9,1.240303294
4283,0.018687443,6.43,4.05,4.95,2.872953835
4284,0.018999459,6.43,4.05,5.2,1.774900221
4285,0.791276575,7.06,2.47,5.0,3.051601274
4286,0.012104184,14.02,7.76,4.85,1.852530754
4287,0.018733447,23.7,20.82,5.2,6.514602117
4288,0.050104088,8.26,3.84,4.95,0.050343763
4289,2.612516664,5.57,8.72,4.95,1.625007369
4290,0.288025367,10.23,14.81,5.2,0.757729005
4291,1.497391335,10.23,14.81,4.85,0.180235596
4292,0.859657148,13.07,11.46,4.95,0.292506176
4293,0.011495483,17.31,15.86,5.2,6.254546009
4294,5.963390861,9.18,9.81,5.0,1.862979376
4295,8.206810712,5.59,7.8,5.05,0.803484155
4296,0.04267203,5.59,7.8,5.0,2.225572157
4297,0.365853342,5.86,15.51,5.1,1.081373209
4298,0.299989922,12.81,10.66,4.95,0.381343051
4299,0.030206876,7.17,2.26,5.2,3.349415568
4300,0.481468348,8.59,28.83,5.0,2.478180635
4301,0.045978995,16.69,6.86,5.2,2.760737323
4302,0.014048826,6.6,6.56,4.95,0.682418841
4303,0.868090143,11.35,9.2,4.9,0.514616109
4304,1.104011786,10.21,10.53,4.95,1.479156515
4305,1.610636693,15.74,44.07,5.0,2.194718909
4306,2.338682463,16.0,38.62,5.2,7.002089588
4307,0.091482452,9.1,4.41,5.0,4.063184733
4308,0.137628381,10.97,15.69,5.2,1.638224783
4309,0.462689006,8.63,11.18,4.85,0.412309256
4310,2.339557857,10.17,9.23,5.0,0.746195799
4311,1.363509794,10.17,9.23,5.1,4.21188636
4312,0.036453612,7.8,12.87,5.2,2.367354025
4313,0.264519539,7.28,3.79,5.0,2.004345438
4314,0.028457554,6.18,3.47,4.9,1.629349932
4315,2.351188327,9.6,31.17,5.2,3.510060267
4316,0.011708928,15.72,18.05,4.85,5.476314056
4317,0.011316179,15.72,18.05,4.85,2.047528635
4318,0.408353443,16.55,22.84,4.95,3.261883343
4319,0.773337067,16.55,22.84,5.05,4.488394443
4320,3.740294401,13.23,26.15,4.95,0.741900946
4321,1.043204725,8.0,17.06,5.0,1.656328443
4322,0.63182101,8.0,17.06,5.2,3.996643898
4323,0.598667737,6.84,14.25,5.2,0.973805819
4324,0.193305105,10.05,9.61,5.2,4.312028583
4325,4.82718977,6.67,5.44,5.0,0.231534763
4326,0.020278451,11.19,15.29,4.95,1.481641524
4327,0.026368267,22.01,16.48,5.0,1.230901634
4328,0.146995409,22.01,16.48,5.0,1.364846668
4329,0.142818352,12.81,16.11,5.0,3.908820556
4330,3.081209416,12.81,16.11,4.95,2.192868349
4331,0.056530132,12.11,25.37,4.95,3.151165641
4332,1.171020927,12.12,11.35,4.85,0.385558686
4333,0.58534936,8.25,2.76,5.2,1.793321792
4334,0.097099479,12.32,19.71,5.2,1.65924424
4335,0.030959265,12.32,19.71,5.1,6.005296482
4336,1.747899252,16.57,5.29,5.0,0.504296529
4337,1.208800565,6.3,13.73,4.95,2.273871462
4338,0.419841716,8.36,2.52,5.15,2.104211264
4339,0.628227017,8.12,9.42,5.2,2.949016193
4340,0.075090069,8.17,9.02,5.2,0.748339879
4341,0.065578492,7.51,3.47,5.05,2.662069461
4342,0.072970995,8.91,16.61,5.1,3.970121523
4343,0.52185125,8.91,16.61,4.85,1.032470887
4344,0.056021189,6.32,2.45,4.85,1.113385177
4345,7.722680519,6.89,5.0,4.95,0.054808838
4346,0.195576025,6.89,5.0,5.05,1.50729901
4347,0.015852151,6.89,5.0,5.0,2.065914083
4348,0.038515919,6.97,8.83,4.9,1.770515549
4349,0.125920279,13.79,12.29,4.95,0.999119518
4350,0.676139926,9.64,14.06,4.85,0.703467874
4351,0.616640163,14.08,32.49,5.05,4.270471315
4352,0.027513281,5.28,3.57,5.1,1.48120641
4353,0.634569346,11.33,12.48,5.1,0.945940558
4354,0.029916066,11.33,12.48,5.15,1.866923323
4355,0.683874743,11.88,7.62,4.95,3.333503632
4356,0.079852932,10.71,27.99,4.95,3.307852127
4357,1.09493209,10.71,27.99,4.9,3.450144105
4358,3.426459688,11.63,7.71,4.85,0.208945699
4359,0.426754638,11.63,7.71,5.2,1.553229942
4360,0.056075197,18.34,15.01,4.9,1.29343102
4361,0.165291004,10.07,17.05,4.9,0.421987993
4362,1.251367516,11.7,26.59,5.2,5.854269318
4363,0.33849016,6.68,3.47,5.05,0.244742496
4364,0.110744325,17.37,30.37,4.85,4.662792685
4365,0.534417354,17.37,30.37,4.85,5.981302932
4366,0.029486854,13.39,29.69,5.2,4.949064051
4367,0.69927744,11.52,4.59,4.95,2.299802621
4368,0.910825565,11.84,16.92,4.85,3.033855989
4369,0.445833704,12.81,8.9,4.9,4.564909267
4370,12.87721076,27.16,14.73,5.1,1.656289892
4371,0.889902354,10.61,17.58,5.1,2.796925641
4372,1.951852701,10.61,17.58,4.85,0.795302616
4373,0.318711577,16.83,8.66,5.0,5.642780993
4374,0.887501334,9.73,9.31,4.95,0.525556352
4375,0.037947524,6.12,2.98,4.85,0.076495767
4376,1.365401886,7.68,17.32,4.9,1.034102234
4377,0.046709877,13.14,16.54,5.2,2.653928603
4378,0.176658358,16.23,9.38,5.0,0.963620749
4379,1.172336747,14.5,15.42,4.95,0.550228139
4380,0.11721326,14.5,15.42,4.9,4.366263808
4381,5.008900411,9.74,17.28,4.85,2.226684328
4382,0.135606145,12.48,16.5,5.2,4.302699722
4383,3.010999947,12.48,16.5,4.85,2.544619884
4384,0.107491372,8.4,12.03,4.95,0.939872424
4385,0.350390077,9.52,6.74,5.1,2.982689919
4386,1.076018036,9.17,2.99,5.0,2.095790643
4387,0.232621068,11.08,25.77,5.2,4.217347078
4388,0.180769442,6.22,2.49,5.2,3.631092151
4389,0.023722671,7.65,5.99,5.1,1.295511145
4390,0.389394492,8.81,19.99,4.9,0.850892658
4391,3.992595647,5.93,5.64,4.95,2.550888102
4392,1.176931206,8.86,5.82,5.1,2.052965006
